0,1
Datasets/IAM_Words/words/c03/c03-087e/c03-087e-07-02.png,the
Datasets/IAM_Words/words/g06/g06-050g/g06-050g-05-10.png,'
Datasets/IAM_Words/words/g06/g06-045e/g06-045e-05-00.png,who
Datasets/IAM_Words/words/g06/g06-018c/g06-018c-03-04.png,'
Datasets/IAM_Words/words/c03/c03-084f/c03-084f-05-00.png,independent
Datasets/IAM_Words/words/g06/g06-045a/g06-045a-06-01.png,studied
Datasets/IAM_Words/words/g06/g06-018b/g06-018b-06-05.png,been
Datasets/IAM_Words/words/c03/c03-096b/c03-096b-00-04.png,","
Datasets/IAM_Words/words/g06/g06-042i/g06-042i-00-07.png,","
Datasets/IAM_Words/words/g06/g06-037p/g06-037p-00-12.png,&
Datasets/IAM_Words/words/h07/h07-030a/h07-030a-03-00.png,in
Datasets/IAM_Words/words/c03/c03-087d/c03-087d-01-02.png,of
Datasets/IAM_Words/words/g06/g06-042e/g06-042e-05-01.png,to
Datasets/IAM_Words/words/c03/c03-003a/c03-003a-03-09.png,central
Datasets/IAM_Words/words/f07/f07-021a/f07-021a-03-08.png,but
Datasets/IAM_Words/words/g06/g06-018e/g06-018e-00-00.png,When
Datasets/IAM_Words/words/g06/g06-050g/g06-050g-01-04.png,Leipzig
Datasets/IAM_Words/words/f07/f07-076a/f07-076a-01-04.png,passionate
Datasets/IAM_Words/words/h07/h07-028a/h07-028a-02-03.png,town
Datasets/IAM_Words/words/g06/g06-011m/g06-011m-03-04.png,","
Datasets/IAM_Words/words/g06/g06-045a/g06-045a-00-02.png,of
Datasets/IAM_Words/words/g07/g07-007b/g07-007b-03-05.png,the
Datasets/IAM_Words/words/g06/g06-018n/g06-018n-08-01.png,me
Datasets/IAM_Words/words/c03/c03-003c/c03-003c-03-03.png,and
Datasets/IAM_Words/words/c03/c03-007f/c03-007f-07-04.png,-
Datasets/IAM_Words/words/g07/g07-071a/g07-071a-03-02.png,Anson
Datasets/IAM_Words/words/a01/a01-102u/a01-102u-01-01.png,the
Datasets/IAM_Words/words/g06/g06-047p/g06-047p-00-07.png,Sir
Datasets/IAM_Words/words/c03/c03-000d/c03-000d-02-02.png,tomorrow
Datasets/IAM_Words/words/g06/g06-026r/g06-026r-03-03.png,this
Datasets/IAM_Words/words/g06/g06-026b/g06-026b-04-01.png,English
Datasets/IAM_Words/words/g06/g06-047a/g06-047a-00-05.png,","
Datasets/IAM_Words/words/h07/h07-060a/h07-060a-05-06.png,readily
Datasets/IAM_Words/words/g06/g06-031p/g06-031p-00-06.png,'
Datasets/IAM_Words/words/g06/g06-011f/g06-011f-03-12.png,going
Datasets/IAM_Words/words/h07/h07-063b/h07-063b-02-03.png,of
Datasets/IAM_Words/words/a01/a01-091u/a01-091u-03-06.png,the
Datasets/IAM_Words/words/g06/g06-050i/g06-050i-00-08.png,revered
Datasets/IAM_Words/words/g06/g06-045j/g06-045j-03-08.png,cultivated
Datasets/IAM_Words/words/g06/g06-011g/g06-011g-04-11.png,gay
Datasets/IAM_Words/words/g06/g06-037f/g06-037f-02-03.png,yesterday
Datasets/IAM_Words/words/f07/f07-046b/f07-046b-01-01.png,on
Datasets/IAM_Words/words/g06/g06-037o/g06-037o-03-07.png,'
Datasets/IAM_Words/words/g06/g06-042k/g06-042k-00-00.png,Nor
Datasets/IAM_Words/words/c03/c03-021b/c03-021b-02-03.png,moved
Datasets/IAM_Words/words/g06/g06-011c/g06-011c-01-06.png,he
Datasets/IAM_Words/words/a01/a01-077u/a01-077u-01-05.png,in
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-00-02.png,Mr.
Datasets/IAM_Words/words/c03/c03-096f/c03-096f-05-07.png,not
Datasets/IAM_Words/words/g07/g07-018a/g07-018a-03-01.png,heavy
Datasets/IAM_Words/words/c03/c03-096e/c03-096e-00-04.png,","
Datasets/IAM_Words/words/g06/g06-018o/g06-018o-02-08.png,November
Datasets/IAM_Words/words/g06/g06-026g/g06-026g-01-06.png,de
Datasets/IAM_Words/words/c03/c03-021f/c03-021f-08-04.png,and
Datasets/IAM_Words/words/a01/a01-087u/a01-087u-04-03.png,and
Datasets/IAM_Words/words/c03/c03-096c/c03-096c-00-05.png,therefore
Datasets/IAM_Words/words/f07/f07-019b/f07-019b-02-03.png,the
Datasets/IAM_Words/words/c03/c03-084b/c03-084b-03-06.png,the
Datasets/IAM_Words/words/c03/c03-084f/c03-084f-08-01.png,unbridled
Datasets/IAM_Words/words/h07/h07-030a/h07-030a-05-05.png,generally
Datasets/IAM_Words/words/g06/g06-047p/g06-047p-02-07.png,'
Datasets/IAM_Words/words/c03/c03-003b/c03-003b-07-04.png,of
Datasets/IAM_Words/words/g06/g06-031r/g06-031r-02-07.png,be
Datasets/IAM_Words/words/c03/c03-087c/c03-087c-05-00.png,or
Datasets/IAM_Words/words/g06/g06-050c/g06-050c-02-07.png,his
Datasets/IAM_Words/words/g06/g06-050l/g06-050l-05-00.png,charming
Datasets/IAM_Words/words/c03/c03-003f/c03-003f-00-09.png,been
Datasets/IAM_Words/words/g06/g06-018m/g06-018m-03-01.png,'
Datasets/IAM_Words/words/c03/c03-081d/c03-081d-07-06.png,and
Datasets/IAM_Words/words/h07/h07-063b/h07-063b-09-05.png,Department
Datasets/IAM_Words/words/g06/g06-042a/g06-042a-03-00.png,Anglesey
Datasets/IAM_Words/words/f07/f07-088b/f07-088b-04-04.png,intellectual
Datasets/IAM_Words/words/g06/g06-018j/g06-018j-02-01.png,winter
Datasets/IAM_Words/words/g06/g06-045n/g06-045n-06-05.png,himself
Datasets/IAM_Words/words/c03/c03-003b/c03-003b-07-03.png,atmosphere
Datasets/IAM_Words/words/g06/g06-026j/g06-026j-05-01.png,Whigs
Datasets/IAM_Words/words/g07/g07-079a/g07-079a-10-00.png,without
Datasets/IAM_Words/words/g06/g06-011c/g06-011c-07-00.png,priest
Datasets/IAM_Words/words/a01/a01-072x/a01-072x-04-09.png,pay
Datasets/IAM_Words/words/g06/g06-037p/g06-037p-03-02.png,was
Datasets/IAM_Words/words/f07/f07-024a/f07-024a-02-00.png,When
Datasets/IAM_Words/words/k07/k07-059a/k07-059a-02-04.png,He
Datasets/IAM_Words/words/f07/f07-028a/f07-028a-08-03.png,ground
Datasets/IAM_Words/words/f07/f07-101a/f07-101a-01-02.png,THAT
Datasets/IAM_Words/words/f07/f07-101b/f07-101b-00-01.png,same
Datasets/IAM_Words/words/f07/f07-042a/f07-042a-02-06.png,bald
Datasets/IAM_Words/words/f07/f07-042b/f07-042b-01-05.png,visitor
Datasets/IAM_Words/words/f07/f07-042a/f07-042a-02-01.png,restore
Datasets/IAM_Words/words/h07/h07-033a/h07-033a-00-02.png,over
Datasets/IAM_Words/words/g06/g06-031j/g06-031j-03-03.png,1tho'
Datasets/IAM_Words/words/g07/g07-000b/g07-000b-05-09.png,spite
Datasets/IAM_Words/words/g06/g06-018r/g06-018r-04-00.png,Naples
Datasets/IAM_Words/words/a01/a01-053x/a01-053x-08-02.png,it
Datasets/IAM_Words/words/a01/a01-096u/a01-096u-00-05.png,and
Datasets/IAM_Words/words/g06/g06-031e/g06-031e-01-03.png,I
Datasets/IAM_Words/words/a01/a01-082u/a01-082u-00-06.png,about-
Datasets/IAM_Words/words/g06/g06-018h/g06-018h-01-00.png,England
Datasets/IAM_Words/words/c03/c03-094d/c03-094d-10-01.png,suitably
Datasets/IAM_Words/words/g06/g06-050d/g06-050d-02-06.png,distinguished
Datasets/IAM_Words/words/c03/c03-007c/c03-007c-07-01.png,are
Datasets/IAM_Words/words/h07/h07-060b/h07-060b-05-00.png,speculative
Datasets/IAM_Words/words/g06/g06-018c/g06-018c-00-09.png,Pearl
Datasets/IAM_Words/words/g06/g06-018o/g06-018o-04-07.png,this
Datasets/IAM_Words/words/g06/g06-031h/g06-031h-06-02.png,which
Datasets/IAM_Words/words/g07/g07-077a/g07-077a-02-03.png,that
Datasets/IAM_Words/words/g06/g06-045c/g06-045c-04-06.png,he
Datasets/IAM_Words/words/g06/g06-047r/g06-047r-06-02.png,consulted
Datasets/IAM_Words/words/f07/f07-032b/f07-032b-00-05.png,and
Datasets/IAM_Words/words/g06/g06-037h/g06-037h-02-04.png,","
Datasets/IAM_Words/words/f07/f07-076a/f07-076a-07-04.png,costumes
Datasets/IAM_Words/words/a01/a01-026u/a01-026u-04-00.png,Rhodesia
Datasets/IAM_Words/words/a01/a01-058u/a01-058u-07-04.png,talks
Datasets/IAM_Words/words/c03/c03-084a/c03-084a-07-03.png,ambition
Datasets/IAM_Words/words/g06/g06-037n/g06-037n-09-05.png,had
Datasets/IAM_Words/words/c03/c03-021e/c03-021e-06-00.png,her
Datasets/IAM_Words/words/g06/g06-018d/g06-018d-05-00.png,has
Datasets/IAM_Words/words/g06/g06-011f/g06-011f-04-00.png,fast
Datasets/IAM_Words/words/g06/g06-037o/g06-037o-05-01.png,a
Datasets/IAM_Words/words/g06/g06-026d/g06-026d-01-10.png,that
Datasets/IAM_Words/words/f07/f07-081b/f07-081b-05-08.png,of
Datasets/IAM_Words/words/g07/g07-071a/g07-071a-01-07.png,was
Datasets/IAM_Words/words/g06/g06-037e/g06-037e-07-02.png,since
Datasets/IAM_Words/words/g06/g06-050f/g06-050f-00-01.png,first
Datasets/IAM_Words/words/g06/g06-047o/g06-047o-06-08.png,Neapo-
Datasets/IAM_Words/words/g06/g06-037n/g06-037n-09-02.png,to
Datasets/IAM_Words/words/g06/g06-018o/g06-018o-07-04.png,","
Datasets/IAM_Words/words/c03/c03-094b/c03-094b-01-04.png,Sheila
Datasets/IAM_Words/words/g06/g06-031m/g06-031m-02-04.png,country
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-05-13.png,.
Datasets/IAM_Words/words/a01/a01-043u/a01-043u-05-07.png,Robert
Datasets/IAM_Words/words/h07/h07-066a/h07-066a-01-03.png,Revenue
Datasets/IAM_Words/words/a01/a01-011u/a01-011u-01-01.png,National
Datasets/IAM_Words/words/c03/c03-016b/c03-016b-09-00.png,his
Datasets/IAM_Words/words/c03/c03-003a/c03-003a-01-00.png,conceived
Datasets/IAM_Words/words/g07/g07-028a/g07-028a-06-04.png,.
Datasets/IAM_Words/words/f07/f07-084a/f07-084a-04-01.png,.
Datasets/IAM_Words/words/g07/g07-018a/g07-018a-02-08.png,load
Datasets/IAM_Words/words/g06/g06-026j/g06-026j-06-00.png,the
Datasets/IAM_Words/words/g07/g07-074a/g07-074a-01-02.png,reasons
Datasets/IAM_Words/words/g06/g06-018b/g06-018b-00-02.png,sailing
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-00-07.png,","
Datasets/IAM_Words/words/g06/g06-018d/g06-018d-03-09.png,","
Datasets/IAM_Words/words/g06/g06-026e/g06-026e-00-10.png,I
Datasets/IAM_Words/words/c03/c03-081d/c03-081d-00-02.png,the
Datasets/IAM_Words/words/f07/f07-024a/f07-024a-01-03.png,meat
Datasets/IAM_Words/words/g06/g06-018c/g06-018c-02-06.png,suffering
Datasets/IAM_Words/words/g06/g06-018a/g06-018a-06-05.png,","
Datasets/IAM_Words/words/g06/g06-047o/g06-047o-02-04.png,later
Datasets/IAM_Words/words/a01/a01-030x/a01-030x-03-05.png,negotiations
Datasets/IAM_Words/words/a01/a01-020u/a01-020u-04-01.png,.
Datasets/IAM_Words/words/g06/g06-047o/g06-047o-00-01.png,remarkable
Datasets/IAM_Words/words/f07/f07-032a/f07-032a-09-03.png,far
Datasets/IAM_Words/words/a01/a01-049u/a01-049u-06-05.png,","
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-00-01.png,is
Datasets/IAM_Words/words/h07/h07-060a/h07-060a-07-02.png,allowing
Datasets/IAM_Words/words/a01/a01-011x/a01-011x-08-07.png,of
Datasets/IAM_Words/words/c03/c03-094f/c03-094f-02-01.png,palely
Datasets/IAM_Words/words/g06/g06-031d/g06-031d-05-05.png,a
Datasets/IAM_Words/words/g06/g06-050i/g06-050i-06-11.png,being
Datasets/IAM_Words/words/g06/g06-050r/g06-050r-01-01.png,"Ko""then"
Datasets/IAM_Words/words/g06/g06-050h/g06-050h-03-02.png,He
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-05-06.png,then
Datasets/IAM_Words/words/g06/g06-018l/g06-018l-03-12.png,Naples
Datasets/IAM_Words/words/c03/c03-000d/c03-000d-03-00.png,duced
Datasets/IAM_Words/words/c03/c03-007d/c03-007d-07-07.png,seen
Datasets/IAM_Words/words/g06/g06-026b/g06-026b-05-00.png,this
Datasets/IAM_Words/words/h07/h07-063b/h07-063b-07-02.png,have
Datasets/IAM_Words/words/f07/f07-039b/f07-039b-03-04.png,as
Datasets/IAM_Words/words/c03/c03-016b/c03-016b-04-08.png,she
Datasets/IAM_Words/words/h07/h07-069a/h07-069a-00-05.png,average
Datasets/IAM_Words/words/f07/f07-028b/f07-028b-09-00.png,in
Datasets/IAM_Words/words/f07/f07-042a/f07-042a-01-07.png,that
Datasets/IAM_Words/words/g06/g06-031h/g06-031h-07-04.png,then
Datasets/IAM_Words/words/c03/c03-003c/c03-003c-05-09.png,which
Datasets/IAM_Words/words/f07/f07-092b/f07-092b-01-02.png,is
Datasets/IAM_Words/words/n02/n02-082a/n02-082a-06-00.png,She
Datasets/IAM_Words/words/g06/g06-047n/g06-047n-08-01.png,consulted
Datasets/IAM_Words/words/c03/c03-003c/c03-003c-06-08.png,Mr.
Datasets/IAM_Words/words/g06/g06-011c/g06-011c-03-13.png,is
Datasets/IAM_Words/words/g06/g06-047p/g06-047p-01-07.png,later
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-01-00.png,Peeresses
Datasets/IAM_Words/words/c03/c03-000a/c03-000a-02-07.png,produced
Datasets/IAM_Words/words/f07/f07-088a/f07-088a-08-01.png,of
Datasets/IAM_Words/words/g07/g07-028a/g07-028a-01-04.png,that
Datasets/IAM_Words/words/g06/g06-042f/g06-042f-02-13.png,","
Datasets/IAM_Words/words/g06/g06-050a/g06-050a-07-09.png,ever
Datasets/IAM_Words/words/a01/a01-102u/a01-102u-01-05.png,considered
Datasets/IAM_Words/words/g06/g06-026l/g06-026l-03-01.png,he
Datasets/IAM_Words/words/g06/g06-011k/g06-011k-09-04.png,particularly
Datasets/IAM_Words/words/g06/g06-018m/g06-018m-01-09.png,the
Datasets/IAM_Words/words/c03/c03-003c/c03-003c-08-06.png,.
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-00-05.png,wondered
Datasets/IAM_Words/words/g06/g06-045a/g06-045a-06-03.png,its
Datasets/IAM_Words/words/g06/g06-042l/g06-042l-00-00.png,Nor
Datasets/IAM_Words/words/c03/c03-016a/c03-016a-04-02.png,learns
Datasets/IAM_Words/words/a01/a01-053x/a01-053x-07-05.png,Weaver's
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-03-05.png,believed
Datasets/IAM_Words/words/g06/g06-050c/g06-050c-02-04.png,so
Datasets/IAM_Words/words/c03/c03-096a/c03-096a-06-06.png,accents
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-07-01.png,report
Datasets/IAM_Words/words/a01/a01-063x/a01-063x-04-03.png,","
Datasets/IAM_Words/words/g06/g06-050c/g06-050c-05-01.png,a
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-01-03.png,children
Datasets/IAM_Words/words/f07/f07-032b/f07-032b-09-04.png,opinion
Datasets/IAM_Words/words/a01/a01-107u/a01-107u-06-06.png,jackals
Datasets/IAM_Words/words/g06/g06-011f/g06-011f-03-01.png,great
Datasets/IAM_Words/words/g06/g06-047j/g06-047j-06-05.png,these
Datasets/IAM_Words/words/c03/c03-007d/c03-007d-07-01.png,the
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-03-05.png,resolution
Datasets/IAM_Words/words/c03/c03-016e/c03-016e-05-02.png,and
Datasets/IAM_Words/words/g06/g06-011a/g06-011a-06-01.png,","
Datasets/IAM_Words/words/c03/c03-016b/c03-016b-03-03.png,In
Datasets/IAM_Words/words/g06/g06-011c/g06-011c-01-05.png,that
Datasets/IAM_Words/words/g06/g06-050c/g06-050c-04-08.png,man
Datasets/IAM_Words/words/g06/g06-050j/g06-050j-05-06.png,character
Datasets/IAM_Words/words/g06/g06-018f/g06-018f-00-09.png,Pearl
Datasets/IAM_Words/words/g06/g06-037l/g06-037l-07-06.png,had
Datasets/IAM_Words/words/a01/a01-049x/a01-049x-04-05.png,Committee
Datasets/IAM_Words/words/c03/c03-021a/c03-021a-05-04.png,comforter
Datasets/IAM_Words/words/g06/g06-047i/g06-047i-02-02.png,like
Datasets/IAM_Words/words/g06/g06-018n/g06-018n-10-05.png,have
Datasets/IAM_Words/words/g06/g06-011f/g06-011f-03-05.png,seems
Datasets/IAM_Words/words/c03/c03-003b/c03-003b-07-02.png,the
Datasets/IAM_Words/words/g07/g07-028b/g07-028b-02-04.png,compromised
Datasets/IAM_Words/words/g06/g06-011l/g06-011l-06-05.png,here
Datasets/IAM_Words/words/a01/a01-026x/a01-026x-06-04.png,.
Datasets/IAM_Words/words/g07/g07-071a/g07-071a-09-04.png,of
Datasets/IAM_Words/words/f07/f07-084a/f07-084a-08-07.png,of
Datasets/IAM_Words/words/a01/a01-107u/a01-107u-06-03.png,:
Datasets/IAM_Words/words/c03/c03-094a/c03-094a-00-03.png,(
Datasets/IAM_Words/words/g06/g06-011r/g06-011r-06-03.png,a
Datasets/IAM_Words/words/c03/c03-003e/c03-003e-03-01.png,the
Datasets/IAM_Words/words/c03/c03-021b/c03-021b-05-06.png,room
Datasets/IAM_Words/words/g06/g06-050i/g06-050i-04-06.png,charming
Datasets/IAM_Words/words/g06/g06-026n/g06-026n-04-02.png,was
Datasets/IAM_Words/words/g06/g06-042h/g06-042h-02-06.png,1830
Datasets/IAM_Words/words/a01/a01-072u/a01-072u-07-02.png,or
Datasets/IAM_Words/words/g06/g06-031k/g06-031k-08-02.png,...
Datasets/IAM_Words/words/g06/g06-031j/g06-031j-03-08.png,that
Datasets/IAM_Words/words/g06/g06-037k/g06-037k-01-09.png,Peel
Datasets/IAM_Words/words/g06/g06-050j/g06-050j-06-01.png,and
Datasets/IAM_Words/words/g06/g06-026a/g06-026a-01-01.png,an
Datasets/IAM_Words/words/g06/g06-011m/g06-011m-06-05.png,","
Datasets/IAM_Words/words/c03/c03-087a/c03-087a-06-08.png,in
Datasets/IAM_Words/words/c03/c03-000d/c03-000d-01-07.png,the
Datasets/IAM_Words/words/c03/c03-016a/c03-016a-03-05.png,.
Datasets/IAM_Words/words/c03/c03-021f/c03-021f-06-04.png,in
Datasets/IAM_Words/words/g06/g06-011e/g06-011e-06-00.png,other
Datasets/IAM_Words/words/g07/g07-074a/g07-074a-08-01.png,to
Datasets/IAM_Words/words/c03/c03-087d/c03-087d-06-02.png,or
Datasets/IAM_Words/words/g06/g06-045p/g06-045p-05-00.png,studied
Datasets/IAM_Words/words/g06/g06-050o/g06-050o-02-01.png,for
Datasets/IAM_Words/words/f07/f07-092b/f07-092b-01-11.png,of
Datasets/IAM_Words/words/g07/g07-007a/g07-007a-05-01.png,TOWARDS
Datasets/IAM_Words/words/g06/g06-045j/g06-045j-04-01.png,extraordinary
Datasets/IAM_Words/words/g06/g06-018k/g06-018k-07-02.png,have
Datasets/IAM_Words/words/a01/a01-113u/a01-113u-09-03.png,in
Datasets/IAM_Words/words/h07/h07-057a/h07-057a-06-07.png,to
Datasets/IAM_Words/words/g06/g06-018m/g06-018m-04-05.png,than
Datasets/IAM_Words/words/f07/f07-088b/f07-088b-04-01.png,#
Datasets/IAM_Words/words/g06/g06-031j/g06-031j-04-03.png,the
Datasets/IAM_Words/words/g06/g06-037l/g06-037l-06-00.png,of
Datasets/IAM_Words/words/g06/g06-045o/g06-045o-04-00.png,was
Datasets/IAM_Words/words/a01/a01-020x/a01-020x-01-06.png,had
Datasets/IAM_Words/words/a01/a01-132u/a01-132u-04-04.png,not
Datasets/IAM_Words/words/c03/c03-087e/c03-087e-05-01.png,.
Datasets/IAM_Words/words/g06/g06-050j/g06-050j-07-06.png,'
Datasets/IAM_Words/words/g06/g06-042a/g06-042a-00-04.png,be
Datasets/IAM_Words/words/g06/g06-018i/g06-018i-03-08.png,agree
Datasets/IAM_Words/words/g06/g06-018p/g06-018p-02-09.png,'
Datasets/IAM_Words/words/c03/c03-094e/c03-094e-08-06.png,of
Datasets/IAM_Words/words/g06/g06-031h/g06-031h-02-00.png,tremble
Datasets/IAM_Words/words/g06/g06-045g/g06-045g-03-07.png,","
Datasets/IAM_Words/words/g06/g06-050a/g06-050a-01-03.png,","
Datasets/IAM_Words/words/g06/g06-011a/g06-011a-04-00.png,is
Datasets/IAM_Words/words/g06/g06-031o/g06-031o-02-03.png,","
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-01-00.png,Peeresses
Datasets/IAM_Words/words/g06/g06-031p/g06-031p-03-09.png,so
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-05-00.png,Yesterday
Datasets/IAM_Words/words/c03/c03-096f/c03-096f-06-00.png,to
Datasets/IAM_Words/words/c03/c03-003e/c03-003e-02-04.png,it
Datasets/IAM_Words/words/g06/g06-026c/g06-026c-01-00.png,Italian
Datasets/IAM_Words/words/g06/g06-026g/g06-026g-04-06.png,Duke
Datasets/IAM_Words/words/g06/g06-050f/g06-050f-04-05.png,","
Datasets/IAM_Words/words/g06/g06-026f/g06-026f-02-05.png,English
Datasets/IAM_Words/words/g06/g06-042o/g06-042o-05-04.png,method
Datasets/IAM_Words/words/a01/a01-107u/a01-107u-06-01.png,Brown
Datasets/IAM_Words/words/a01/a01-026x/a01-026x-02-06.png,Rhodesia's
Datasets/IAM_Words/words/g06/g06-047p/g06-047p-05-07.png,in
Datasets/IAM_Words/words/a01/a01-049u/a01-049u-10-03.png,saying
Datasets/IAM_Words/words/g06/g06-045l/g06-045l-00-08.png,brother-in-law
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-08-04.png,in
Datasets/IAM_Words/words/g06/g06-050k/g06-050k-05-04.png,with
Datasets/IAM_Words/words/c03/c03-016e/c03-016e-01-07.png,young
Datasets/IAM_Words/words/g06/g06-045k/g06-045k-05-01.png,under
Datasets/IAM_Words/words/a01/a01-043u/a01-043u-06-03.png,York
Datasets/IAM_Words/words/a01/a01-058x/a01-058x-08-01.png,with
Datasets/IAM_Words/words/g06/g06-026i/g06-026i-01-06.png,best
Datasets/IAM_Words/words/g06/g06-045p/g06-045p-01-03.png,had
Datasets/IAM_Words/words/c03/c03-096a/c03-096a-05-03.png,is
Datasets/IAM_Words/words/a01/a01-087u/a01-087u-03-01.png,unemotional
Datasets/IAM_Words/words/f07/f07-088b/f07-088b-04-07.png,Bunyan's
Datasets/IAM_Words/words/g06/g06-045l/g06-045l-03-06.png,and
Datasets/IAM_Words/words/g07/g07-077a/g07-077a-02-08.png,from
Datasets/IAM_Words/words/g06/g06-011o/g06-011o-02-07.png,enjoy
Datasets/IAM_Words/words/c03/c03-021d/c03-021d-02-01.png,from
Datasets/IAM_Words/words/g06/g06-042p/g06-042p-02-08.png,himself
Datasets/IAM_Words/words/g06/g06-045o/g06-045o-07-01.png,doctor
Datasets/IAM_Words/words/a01/a01-132u/a01-132u-03-04.png,which
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-09-00.png,affluence
Datasets/IAM_Words/words/g06/g06-037f/g06-037f-06-10.png,first
Datasets/IAM_Words/words/g06/g06-026h/g06-026h-01-00.png,an
Datasets/IAM_Words/words/g06/g06-018g/g06-018g-03-08.png,with
Datasets/IAM_Words/words/a01/a01-020x/a01-020x-03-01.png,the
Datasets/IAM_Words/words/g06/g06-011e/g06-011e-07-02.png,-
Datasets/IAM_Words/words/g06/g06-018m/g06-018m-02-06.png,he
Datasets/IAM_Words/words/g06/g06-050b/g06-050b-00-03.png,was
Datasets/IAM_Words/words/a01/a01-020x/a01-020x-00-05.png,the
Datasets/IAM_Words/words/g06/g06-042k/g06-042k-00-12.png,in
Datasets/IAM_Words/words/c03/c03-096b/c03-096b-00-07.png,arose
Datasets/IAM_Words/words/g06/g06-037d/g06-037d-08-04.png,themselves
Datasets/IAM_Words/words/g06/g06-050i/g06-050i-01-11.png,doing
Datasets/IAM_Words/words/k07/k07-059a/k07-059a-01-02.png,erotic
Datasets/IAM_Words/words/n02/n02-082a/n02-082a-06-04.png,then
Datasets/IAM_Words/words/g06/g06-050c/g06-050c-07-07.png,to
Datasets/IAM_Words/words/f07/f07-084a/f07-084a-10-07.png,peppers
Datasets/IAM_Words/words/h07/h07-044a/h07-044a-05-00.png,corporations
Datasets/IAM_Words/words/c03/c03-096e/c03-096e-02-03.png,feels
Datasets/IAM_Words/words/g06/g06-011h/g06-011h-09-04.png,are
Datasets/IAM_Words/words/a01/a01-072x/a01-072x-01-06.png,is
Datasets/IAM_Words/words/g06/g06-011k/g06-011k-00-08.png,delighted
Datasets/IAM_Words/words/c03/c03-016e/c03-016e-08-07.png,Fanny
Datasets/IAM_Words/words/c03/c03-084a/c03-084a-01-00.png,effective
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-02-02.png,","
Datasets/IAM_Words/words/g06/g06-011i/g06-011i-05-02.png,","
Datasets/IAM_Words/words/g06/g06-042c/g06-042c-01-07.png,found
Datasets/IAM_Words/words/g06/g06-050m/g06-050m-09-01.png,ever
Datasets/IAM_Words/words/g06/g06-018m/g06-018m-01-05.png,returned
Datasets/IAM_Words/words/a01/a01-030u/a01-030u-00-07.png,Federation
Datasets/IAM_Words/words/g06/g06-018l/g06-018l-01-04.png,to
Datasets/IAM_Words/words/g06/g06-037r/g06-037r-04-04.png,Anglesey's
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-03-07.png,return
Datasets/IAM_Words/words/g06/g06-037e/g06-037e-00-01.png,grant
Datasets/IAM_Words/words/g06/g06-031k/g06-031k-06-09.png,be
Datasets/IAM_Words/words/g06/g06-037j/g06-037j-00-05.png,that
Datasets/IAM_Words/words/g06/g06-042d/g06-042d-04-06.png,to
Datasets/IAM_Words/words/f07/f07-042a/f07-042a-07-00.png,piece
Datasets/IAM_Words/words/a01/a01-026u/a01-026u-05-02.png,the
Datasets/IAM_Words/words/c03/c03-007e/c03-007e-07-04.png,-
Datasets/IAM_Words/words/a01/a01-058u/a01-058u-02-06.png,He
Datasets/IAM_Words/words/h07/h07-075a/h07-075a-00-04.png,foresaw
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-08-05.png,""""
Datasets/IAM_Words/words/g06/g06-050f/g06-050f-00-11.png,"Ko""then"
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-02-09.png,the
Datasets/IAM_Words/words/g06/g06-011r/g06-011r-05-08.png,.
Datasets/IAM_Words/words/g06/g06-050c/g06-050c-04-02.png,found
Datasets/IAM_Words/words/c03/c03-021b/c03-021b-00-00.png,In
Datasets/IAM_Words/words/g06/g06-047h/g06-047h-01-04.png,a
Datasets/IAM_Words/words/g06/g06-047f/g06-047f-02-00.png,than
Datasets/IAM_Words/words/a01/a01-068u/a01-068u-07-07.png,regular
Datasets/IAM_Words/words/g07/g07-074a/g07-074a-02-00.png,pleasure
Datasets/IAM_Words/words/g06/g06-011r/g06-011r-06-00.png,other
Datasets/IAM_Words/words/g07/g07-022b/g07-022b-05-06.png,Augusta
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-04-00.png,be
Datasets/IAM_Words/words/h07/h07-025a/h07-025a-00-03.png,Corby
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-05-06.png,health
Datasets/IAM_Words/words/a01/a01-026x/a01-026x-03-06.png,in
Datasets/IAM_Words/words/g07/g07-000b/g07-000b-01-01.png,Douglas
Datasets/IAM_Words/words/c03/c03-096b/c03-096b-02-03.png,feels
Datasets/IAM_Words/words/g06/g06-026l/g06-026l-03-11.png,of
